[1m[2026-04-25|14:34:37][0m [32mINFO    [0m Parsed arguments:
INFO:     127.0.0.1:46310 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:46316 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:46320 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:33718 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:46332 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:46346 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:46358 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:33626 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:46366 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:46370 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:46382 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:46386 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:46388 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:46392 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:33536 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:34256 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:46398 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:46408 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:34238 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:46424 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:46428 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:33610 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:46444 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:46460 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:46476 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:46480 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:33980 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:33798 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:46486 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:46496 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:46510 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:33604 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:46526 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:46542 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:34076 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:46550 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:33636 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:46564 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:46576 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:46588 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:46602 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:34344 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:46614 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:33892 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:33628 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:46626 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:33544 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:33964 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:46630 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:46634 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:46640 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:46656 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:34322 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:46672 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:46674 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:46688 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:46696 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:33796 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:46712 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:33942 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:46392 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:34046 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:34306 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:33820 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:46358 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:34162 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:33858 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:33912 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:34094 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:46720 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:46724 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:46736 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:46746 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:33646 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:34230 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:46762 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:46768 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:46784 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:34176 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:46796 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:46812 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:34214 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:46828 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:46838 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:46842 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:33964 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:46854 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:46862 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:46878 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:46366 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:46886 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:34022 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:46588 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:46898 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:33936 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:34332 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:46614 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:34146 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:34138 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:46910 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:33832 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:34250 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:34248 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:33610 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:46926 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:34344 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:33992 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:46424 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:46932 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:46934 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:33604 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:46950 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:46964 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:34276 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:46398 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:34292 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:46970 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:34306 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:34266 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:46974 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:46388 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:46984 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:46672 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:46346 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:46986 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:47000 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:47006 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:46854 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:47008 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:46486 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:46510 - "POST /generate HTTP/1.1" 200 OK
[1m[2026-04-25|14:35:10|core|rank=0][0m [32mINFO    [0m Scheduler is idle, waiting for new reqs...
INFO:     Shutting down
INFO:     Waiting for application shutdown.
INFO:     Application shutdown complete.
INFO:     Finished server process [104858]
