[1m[2026-04-25|14:06:12][0m [32mINFO    [0m Parsed arguments:
INFO:     127.0.0.1:33608 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:33624 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:33632 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:33636 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:32974 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:33646 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:33658 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:33664 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:32916 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:33676 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:33234 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:33690 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:33694 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:33706 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:33710 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:33492 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:32808 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:33724 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:33730 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:33732 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:33744 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:32888 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:33760 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:33762 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:33778 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:33780 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:33790 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:33182 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:33794 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:33806 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:33810 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:33824 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:33834 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:32872 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:33850 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:33858 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:60994 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:33602 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:33874 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:33880 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:33886 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:33890 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:33580 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:32904 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:32918 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:33894 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:33598 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:33378 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:33176 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:33096 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:33074 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:33910 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:33310 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:33914 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:33916 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:33676 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:33932 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:33042 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:33542 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:33944 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:33954 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:32950 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:33970 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:33980 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:33992 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:34006 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:33112 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:34022 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:34024 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:34028 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:34044 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:33790 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:33452 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:33448 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:33008 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:34046 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:34050 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:33394 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:32994 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:34066 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:34074 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:34078 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:33502 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:34082 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:32782 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:33176 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:34098 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:34104 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:34120 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:34122 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:32934 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:33880 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:34136 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:33574 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:33208 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:33336 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:34152 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:33326 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:33346 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:33434 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:33478 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:33472 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:33548 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:32888 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:34156 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:33602 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:33580 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:34172 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:34184 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:34196 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:33406 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:33824 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:34200 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:32808 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:34210 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:33528 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:32950 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:34226 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:34240 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:32974 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:34244 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:33182 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:34246 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:33646 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:34066 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:34252 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:34268 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:34280 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:34282 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:34292 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:34306 - "POST /generate HTTP/1.1" 200 OK
[1m[2026-04-25|14:06:45|core|rank=0][0m [32mINFO    [0m Scheduler is idle, waiting for new reqs...
INFO:     Shutting down
INFO:     Waiting for application shutdown.
INFO:     Application shutdown complete.
INFO:     Finished server process [82470]
