[1m[2026-04-25|13:50:12][0m [32mINFO    [0m Parsed arguments:
INFO:     127.0.0.1:40154 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:40170 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:40178 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:40192 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:40198 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:40208 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:40214 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:40230 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:40238 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:40248 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:40252 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:40268 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:39146 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:40270 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:39918 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:40276 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:40282 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:40290 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:39236 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:40296 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:40298 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:40310 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:40326 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:39450 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:39628 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:40330 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:40332 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:40334 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:40350 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:39222 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:40366 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:40372 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:40388 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:40404 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:39700 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:39394 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:40126 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:39278 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:39672 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:40416 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:40422 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:40424 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:40436 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:40034 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:39274 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:39514 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:40110 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:39636 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:39612 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:39524 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:39488 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:39820 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:40024 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:40438 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:40444 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:40446 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:40448 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:39442 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:39584 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:40270 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:39986 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:40454 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:40008 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:40456 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:40214 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:40468 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:40484 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:39544 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:40500 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:40504 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:39834 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:40332 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:39958 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:40330 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:39862 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:40514 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:39738 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:40404 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:40526 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:40144 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:40538 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:40546 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:39934 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:39570 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:40560 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:40568 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:40584 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:40596 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:39706 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:40238 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:39712 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:39660 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:40416 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:40604 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:40054 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:40030 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:40606 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:39760 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:39784 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:39844 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:39888 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:40310 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:40026 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:39898 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:40436 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:40004 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:40296 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:40612 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:40092 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:40620 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:40630 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:40638 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:40648 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:40662 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:39980 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:40448 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:40672 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:40008 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:39946 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:40684 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:40696 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:40698 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:40710 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:40712 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:40538 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:40716 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:40732 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:40736 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:40584 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:40742 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:40252 - "POST /generate HTTP/1.1" 200 OK
[1m[2026-04-25|13:50:45|core|rank=0][0m [32mINFO    [0m Scheduler is idle, waiting for new reqs...
INFO:     Shutting down
INFO:     Waiting for application shutdown.
INFO:     Application shutdown complete.
INFO:     Finished server process [69714]
