[1m[2026-04-25|00:36:54][0m [32mINFO    [0m Parsed arguments:
INFO:     127.0.0.1:44862 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:44864 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:44878 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:39372 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:44894 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:44906 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:39888 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:44910 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:44926 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:44934 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:44938 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:44944 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:44956 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:44966 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:44968 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:44970 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:44984 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:44990 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:44994 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:45002 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:45008 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:45024 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:45038 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:39420 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:45040 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:45044 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:45056 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:45058 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:45068 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:45072 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:45086 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:45092 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:45096 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:39626 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:45110 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:39926 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:44582 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:39408 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:45124 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:39886 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:45130 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:39468 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:44568 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:45132 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:45146 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:39732 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:45154 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:39812 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:39742 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:45160 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:39706 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:45168 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:45176 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:45186 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:45188 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:39664 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:44934 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:39668 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:44772 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:45200 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:45204 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:39894 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:44846 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:45218 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:45220 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:45224 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:39716 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:45228 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:45242 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:39788 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:39778 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:44638 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:45056 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:44660 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:45044 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:44664 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:39626 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:44518 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:39306 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:44604 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:44690 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:44732 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:45256 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:39344 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:45258 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:45272 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:45160 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:44582 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:45276 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:44508 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:39904 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:39886 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:45292 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:44516 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:45296 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:44800 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:45298 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:45024 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:45312 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:45318 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:44794 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:44700 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:39846 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:44642 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:44830 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:45332 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:45092 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:44710 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:44568 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:39408 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:45338 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:45340 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:45352 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:39294 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:45364 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:45376 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:45392 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:45218 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:45406 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:45414 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:45426 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:45176 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:45058 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:44604 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:45442 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:44944 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:44968 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:39372 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:45160 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:45086 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:45450 - "POST /generate HTTP/1.1" 200 OK
[1m[2026-04-25|00:37:31|core|rank=0][0m [32mINFO    [0m Scheduler is idle, waiting for new reqs...
INFO:     Shutting down
INFO:     Waiting for application shutdown.
INFO:     Application shutdown complete.
INFO:     Finished server process [19784]
