[1m[2026-04-25|14:12:39][0m [32mINFO    [0m Parsed arguments:
INFO:     127.0.0.1:37618 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:37634 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:37642 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:36912 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:37652 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:37662 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:37666 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:36832 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:37212 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:37670 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:37684 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:37694 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:37698 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:37704 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:37462 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:36698 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:37712 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:37726 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:37434 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:37738 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:37740 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:36998 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:36794 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:37744 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:37750 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:37764 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:36942 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:37776 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:37778 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:37782 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:37784 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:37786 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:36778 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:37788 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:37254 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:36952 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:37802 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:37608 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:37210 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:37342 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:37816 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:37830 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:37840 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:36834 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:36806 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:37848 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:37854 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:37162 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:37870 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:37872 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:37032 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:37880 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:37302 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:37894 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:37150 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:37896 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:37900 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:36992 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:37522 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:37704 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:37912 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:37914 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:37928 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:37938 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:37666 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:37610 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:37048 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:37084 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:37094 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:37280 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:36678 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:36942 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:37486 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:37944 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:36848 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:37764 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:37958 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:37968 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:37788 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:37970 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:37980 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:37404 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:37982 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:37992 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:38008 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:38016 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:38032 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:38048 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:37266 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:38060 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:37212 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:38076 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:37198 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:37184 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:38088 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:37570 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:38092 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:37326 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:38108 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:38122 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:37448 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:37556 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:37438 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:37538 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:38136 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:37738 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:38152 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:37066 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:38164 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:38166 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:37786 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:38178 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:37500 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:37606 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:38182 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:37900 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:38184 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:37928 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:38186 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:38188 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:38196 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:38206 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:38210 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:38220 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:37662 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:38226 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:36912 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:38228 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:38232 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:37778 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:54746 - "POST /generate HTTP/1.1" 200 OK
[1m[2026-04-25|14:13:17|core|rank=0][0m [32mINFO    [0m Scheduler is idle, waiting for new reqs...
INFO:     Shutting down
INFO:     Waiting for application shutdown.
INFO:     Application shutdown complete.
INFO:     Finished server process [87105]
