[1m[2026-04-25|12:20:42][0m [32mINFO    [0m Parsed arguments:
INFO:     127.0.0.1:33710 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:33824 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:33838 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:33842 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:33854 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:33862 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:33876 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:33888 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:33890 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:33894 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:33906 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:33912 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:33914 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:33930 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:33944 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:32928 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:33956 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:33966 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:33980 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:33988 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:33990 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:33994 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:34000 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:34014 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:34028 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:34030 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:34034 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:33228 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:34040 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:34046 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:34062 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:34070 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:34084 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:32992 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:33486 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:33162 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:33046 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:33818 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:33438 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:32986 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:33582 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:33424 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:34088 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:34100 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:34112 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:33286 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:33594 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:33810 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:33392 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:34124 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:34134 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:34144 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:33784 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:34158 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:34162 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:33894 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:34166 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:33212 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:33754 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:33372 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:33930 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:33458 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:33072 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:33242 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:33876 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:33620 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:33332 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:33280 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:34172 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:34178 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:34192 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:34194 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:33642 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:33542 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:33630 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:34030 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:34206 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:33602 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:34218 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:34226 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:34238 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:32920 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:34244 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:34258 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:32914 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:34272 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:33476 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:33046 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:34284 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:34286 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:34294 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:33428 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:32986 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:33424 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:33786 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:33556 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:34296 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:33570 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:33528 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:34298 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:33660 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:34308 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:33994 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:33258 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:34318 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:33818 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:34088 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:34322 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:34332 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:34346 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:34070 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:33798 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:34352 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:33724 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:34366 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:33740 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:33072 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:34368 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:34370 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:33854 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:34372 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:34158 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:34386 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:33862 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:34226 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:34388 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:33912 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:34394 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:33476 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:34040 - "POST /generate HTTP/1.1" 200 OK
INFO:     127.0.0.1:34406 - "POST /generate HTTP/1.1" 200 OK
[1m[2026-04-25|12:21:15|core|rank=0][0m [32mINFO    [0m Scheduler is idle, waiting for new reqs...
INFO:     Shutting down
INFO:     Waiting for application shutdown.
INFO:     Application shutdown complete.
INFO:     Finished server process [12810]
